,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,item,condition,sentence,target,alternative,lstmaugment 0 correct (max),lstmaugment 0 correct (sample),lstmaugment 0 target score,lstmaugment 0 alternative score,lstmaugment 1 correct (max),lstmaugment 1 correct (sample),lstmaugment 1 target score,lstmaugment 1 alternative score,lstmaugment 2 correct (max),lstmaugment 2 correct (sample),lstmaugment 2 target score,lstmaugment 2 alternative score,lstmaugment 3 correct (max),lstmaugment 3 correct (sample),lstmaugment 3 target score,lstmaugment 3 alternative score,lstmaugment 4 correct (max),lstmaugment 4 correct (sample),lstmaugment 4 target score,lstmaugment 4 alternative score,lstmlmaug 0 correct (max),lstmlmaug 0 correct (sample),lstmlmaug 0 target score,lstmlmaug 0 alternative score,lstmlmaug 1 correct (max),lstmlmaug 1 correct (sample),lstmlmaug 1 target score,lstmlmaug 1 alternative score,lstmlmaug 2 correct (max),lstmlmaug 2 correct (sample),lstmlmaug 2 target score,lstmlmaug 2 alternative score,lstmlmaug 3 correct (max),lstmlmaug 3 correct (sample),lstmlmaug 3 target score,lstmlmaug 3 alternative score,lstmlmaug 4 correct (max),lstmlmaug 4 correct (sample),lstmlmaug 4 target score,lstmlmaug 4 alternative score,lstmwiki_lm 0 correct (max),lstmwiki_lm 0 correct (sample),lstmwiki_lm 0 target score,lstmwiki_lm 0 alternative score,lstmwiki_lm 1 correct (max),lstmwiki_lm 1 correct (sample),lstmwiki_lm 1 target score,lstmwiki_lm 1 alternative score,lstmwiki_lm 2 correct (max),lstmwiki_lm 2 correct (sample),lstmwiki_lm 2 target score,lstmwiki_lm 2 alternative score,lstmwiki_lm 3 correct (max),lstmwiki_lm 3 correct (sample),lstmwiki_lm 3 target score,lstmwiki_lm 3 alternative score,lstmwiki_lm 4 correct (max),lstmwiki_lm 4 correct (sample),lstmwiki_lm 4 target score,lstmwiki_lm 4 alternative score,lstmccgjoint 0 correct (max),lstmccgjoint 0 correct (sample),lstmccgjoint 0 target score,lstmccgjoint 0 alternative score,lstmccgjoint 1 correct (max),lstmccgjoint 1 correct (sample),lstmccgjoint 1 target score,lstmccgjoint 1 alternative score,lstmccgjoint 2 correct (max),lstmccgjoint 2 correct (sample),lstmccgjoint 2 target score,lstmccgjoint 2 alternative score,lstmccgjoint 3 correct (max),lstmccgjoint 3 correct (sample),lstmccgjoint 3 target score,lstmccgjoint 3 alternative score,lstmccgjoint 4 correct (max),lstmccgjoint 4 correct (sample),lstmccgjoint 4 target score,lstmccgjoint 4 alternative score,lstmccglm 0 correct (max),lstmccglm 0 correct (sample),lstmccglm 0 target score,lstmccglm 0 alternative score,lstmccglm 1 correct (max),lstmccglm 1 correct (sample),lstmccglm 1 target score,lstmccglm 1 alternative score,lstmccglm 2 correct (max),lstmccglm 2 correct (sample),lstmccglm 2 target score,lstmccglm 2 alternative score,lstmccglm 3 correct (max),lstmccglm 3 correct (sample),lstmccglm 3 target score,lstmccglm 3 alternative score,lstmccglm 4 correct (max),lstmccglm 4 correct (sample),lstmccglm 4 target score,lstmccglm 4 alternative score,gpt2 correct (max),gpt2 correct (sample),gpt2 target score,gpt2 alternative score,lstmaugment_tied 0 correct (max),lstmaugment_tied 0 correct (sample),lstmaugment_tied 0 target score,lstmaugment_tied 0 alternative score,lstmaugment_tied 1 correct (max),lstmaugment_tied 1 correct (sample),lstmaugment_tied 1 target score,lstmaugment_tied 1 alternative score,lstmaugment_tied 2 correct (max),lstmaugment_tied 2 correct (sample),lstmaugment_tied 2 target score,lstmaugment_tied 2 alternative score,lstmaugment_tied 3 correct (max),lstmaugment_tied 3 correct (sample),lstmaugment_tied 3 target score,lstmaugment_tied 3 alternative score
65,65,65,65,65,65,65,65,65,65,65,65,65,HumphreysBock_10_PSC,PSC,The wedding celebrities beside the car,are,is,100,64.01353330445481,-6.64011287689209,-7.216064453125,100,85.95638834080435,-3.7494285106658936,-5.561100959777832,100,81.31182995698806,-2.518892288208008,-3.989293098449707,100,93.062129644484,-3.56455659866333,-6.160829067230225,100,71.78913116037441,-4.342376232147217,-5.276401996612549,0,43.46351703394474,-6.66710901260376,-6.404144763946533,0,45.53932542553026,-5.362908840179443,-5.184006214141846,100,60.1989842580822,-5.273341178894043,-5.687104225158691,100,65.70436867317842,-5.9175944328308105,-6.567741870880127,100,70.2005232316725,-4.827676296234131,-5.68454122543335,0,28.7544062841963,-6.466792106628418,-5.559450149536133,100,52.10915737512401,-5.910732269287109,-5.995148658752441,100,69.25437094099966,-6.104355335235596,-6.916393756866455,0,34.482124764999845,-6.717789649963379,-6.075907707214356,100,64.68884993487943,-6.63853931427002,-7.243929386138916,0,7.202457647171867,-7.097341060638428,-4.5413432121276855,0,5.139500322984667,-6.742166519165039,-3.826714992523194,0,3.058137110976837,-7.713812351226807,-4.257506847381592,0,2.91219112752536,-6.945652008056641,-3.4389419555664062,0,2.5828332016206086,-7.930179595947266,-4.300064086914063,0,10.353926953233444,-5.89806604385376,-3.739562511444092,0,5.666422535764387,-6.230552673339844,-3.418273448944092,0,5.820625629693527,-6.527187347412109,-3.743393898010254,0,12.39988305797858,-6.143129348754883,-4.188034057617188,0,5.018065933906367,-6.495797157287598,-3.555155038833618,100,95.26588437964591,-3.190883159637451,-6.192759990692139,100,72.89315028934276,-3.889610767364502,-4.878818988800049,100,53.46908205189299,-4.7639479637146,-4.902934551239014,100,52.11827248774768,-5.118154048919678,-5.202935695648193,100,74.53600058603293,-5.396431922912598,-6.47044849395752
66,66,66,66,66,66,66,66,66,66,66,66,66,HumphreysBock_11_CPD,CPD,The group on to the jet skis,are,is,100,76.98619610224456,-5.496704578399658,-6.704236507415772,100,78.53269102137918,-4.070354461669922,-5.367338180541992,100,80.28388893803938,-3.575978755950928,-4.980111598968506,100,55.482758969393984,-4.611052989959717,-4.831248760223389,100,71.75077679502525,-6.531657695770264,-7.463790416717529,100,86.4139128366031,-5.244030952453613,-7.094133377075195,100,86.41473015260934,-6.562030792236328,-8.412202835083008,100,77.66508968677647,-6.502599716186523,-7.748854637145996,100,52.31569921566365,-6.677128791809082,-6.76982307434082,100,87.43909623317202,-5.62399435043335,-7.564347743988037,100,81.02137715723042,-5.180131912231445,-6.631531715393066,100,76.08624135279759,-6.386423110961914,-7.54383659362793,100,80.65276732345937,-6.49425745010376,-7.921861171722412,100,85.2190690275809,-5.819896221160889,-7.571783542633057,100,85.55624173596159,-6.899333953857422,-8.678245544433594,0,33.5977138722123,-6.636800765991211,-5.955527305603027,0,40.40225935976248,-6.466621398925781,-6.077889442443848,0,23.32422959710311,-6.6844801902771,-5.494387149810791,0,12.561354170329889,-6.853987693786621,-4.913675308227539,0,24.89094812153055,-6.689364433288574,-5.584927558898926,0,21.306584156017223,-6.3075947761535645,-5.001051425933838,0,39.826141839777854,-5.58043909072876,-5.167724609375,0,22.527627441077787,-5.864069938659668,-4.6288909912109375,0,47.902159363445314,-5.251936435699463,-5.167973518371582,0,31.49593148670474,-6.771255493164063,-5.994220733642578,0,26.041150128635582,-5.763783931732178,-4.7199530601501465,100,68.65703818102841,-2.859172344207764,-3.643306255340576,100,73.55186608399555,-5.185511589050293,-6.208316802978516,100,58.58554512806291,-5.444858074188232,-5.7917160987854,100,65.92363600382055,-4.3545451164245605,-5.014438152313232
67,67,67,67,67,67,67,67,67,67,67,67,67,HumphreysBock_11_CPC,CPC,The group next to the jet skis,are,is,0,47.70730689781409,-5.644357204437256,-5.552585124969482,100,64.41510039667693,-6.217080116271973,-6.810506820678711,0,40.08494469661338,-5.249000072479248,-4.847073078155518,0,44.3817221054547,-4.775452136993408,-4.549767971038818,100,75.19120746384786,-6.088882446289063,-7.197718620300293,100,80.34191217322038,-5.90953254699707,-7.31733512878418,100,84.60607208878862,-5.552051544189453,-7.256084442138672,100,84.03920577729174,-5.697119235992432,-7.358267307281494,100,63.52308386989891,-6.844828605651856,-7.399552345275879,100,90.96367689432932,-5.367779731750488,-7.676987648010254,100,78.81459264109964,-5.373591899871826,-6.687377452850342,100,76.18256868269016,-5.71628475189209,-6.878999710083008,100,84.38078302897047,-6.768123149871826,-8.454960823059082,100,88.52788602944409,-5.901070594787598,-7.944468975067139,100,85.85881390299139,-7.316279411315918,-9.119892120361328,0,31.393140019822752,-6.504424571990967,-5.722621440887451,0,41.05412840112338,-6.304309368133545,-5.9425811767578125,0,22.85118965821665,-6.219269752502441,-5.002536773681641,0,29.92897578004837,-5.942164897918701,-5.091482639312744,0,29.564401238858363,-7.180511951446533,-6.312384128570557,0,20.88341280247801,-6.293428897857666,-4.961461544036865,0,34.86377719381836,-5.684366703033447,-5.0593342781066895,0,24.05210314070185,-6.716065883636475,-5.566240787506104,0,38.51617822330857,-6.266665458679199,-5.798969745635986,0,29.41920008721953,-6.6789398193359375,-5.803829193115234,0,35.35467614714579,-3.735173463821411,-3.131688356399536,100,83.55320649440849,-3.5798919200897217,-5.205245018005371,100,75.84796893925278,-5.097934246063232,-6.2422966957092285,100,67.62063873130333,-4.821373462677002,-5.557765483856201,100,71.76956182458366,-4.391183853149414,-5.324243545532227
68,68,68,68,68,68,68,68,68,68,68,68,68,HumphreysBock_11_CSC,CSC,The group next to the jet ski,are,is,0,8.70614972397242,-11.295108795166016,-8.94505500793457,0,9.153821717462709,-10.03367519378662,-7.738678932189941,0,4.649264358383572,-11.74647331237793,-8.72562026977539,0,9.48100039214143,-9.893423080444336,-7.637153148651123,0,25.054282056065624,-10.625921249389648,-9.53020191192627,0,14.52071954965968,-9.48229694366455,-7.709599494934082,0,16.98462753497514,-8.158116340637207,-6.571399211883545,0,30.148423927781582,-7.804260730743408,-6.964020729064941,0,6.340155850091741,-10.437132835388184,-7.744366645812988,0,10.030381731734856,-8.32391357421875,-6.130060195922852,0,13.443597961388006,-8.411552429199219,-6.549259185791016,0,16.171319235026374,-7.665778160095215,-6.020242214202881,0,13.81752409211858,-9.962456703186035,-8.131927490234375,0,4.275493256017217,-10.17165470123291,-7.063079833984375,0,15.531303961330062,-11.48698902130127,-9.793465614318848,0,30.00891687406641,-7.883621215820312,-7.036747932434082,0,45.49647113534633,-9.558245658874512,-9.377614974975586,0,1.473302927594666,-9.58017921447754,-5.377358436584473,0,22.149396973052248,-9.178190231323242,-7.92120885848999,0,12.176956358044349,-11.168988227844238,-9.193209648132324,0,24.800272169087112,-8.263468742370605,-7.154175758361816,0,22.115022146838164,-8.139276504516602,-6.880300521850586,0,8.679248171835392,-10.338140487670898,-7.984697341918945,0,17.8751608070127,-8.038373947143555,-6.513545513153076,0,24.93409320279402,-6.589479923248291,-5.487349510192871,0,24.426440494137836,-4.119043827056885,-2.9896035194396973,0,5.0712526374618685,-10.447515487670898,-7.517976760864258,0,26.81870141287454,-7.321100234985352,-6.317259788513184,0,14.12592029253386,-6.747530937194824,-4.942660331726074,0,21.78759294801122,-7.01834774017334,-5.740260124206543
69,69,69,69,69,69,69,69,69,69,69,69,69,HumphreysBock_11_PPD,PPD,The friends on to the jet skis,are,is,100,89.96079988528787,-3.590700387954712,-5.783576965332031,100,86.83083402187864,-4.533490180969238,-6.419573783874512,100,89.15007275995742,-3.032829523086548,-5.1389923095703125,100,72.97748738332083,-4.819330215454102,-5.812810897827148,100,78.13417029111906,-5.649338245391846,-6.922840595245361,100,87.86226453665597,-5.790335655212402,-7.769786834716797,100,90.904700164871,-6.445791721343994,-8.747845649719238,100,86.8721204899433,-6.128355979919434,-8.018054962158203,100,73.25070063622205,-5.616124629974365,-6.623504161834717,100,89.89416174012742,-6.045935153961182,-8.231454849243164,100,85.72343880927434,-5.689572811126709,-7.482079982757568,100,79.65956605524805,-6.394431591033936,-7.759582996368408,100,88.0286525297812,-6.49602746963501,-8.49117374420166,100,93.1734273767799,-5.035561561584473,-7.649201393127441,100,92.85235091867608,-6.720176696777344,-9.284403800964355,0,49.40236076973317,-5.6320013999938965,-5.608094692230225,100,52.18414458021577,-4.996045112609863,-5.083466529846191,0,34.329636300525266,-6.124125003814697,-5.475486278533936,0,31.71073152995812,-5.749362945556641,-4.982265472412109,0,36.08054787308507,-4.923253536224365,-4.351383686065674,100,50.3196434344167,-4.488559722900391,-4.501345634460449,0,40.81340373977842,-5.4227614402771,-5.051076889038086,0,36.073625518453525,-4.290732383728027,-3.718562364578247,100,67.86712458415572,-3.7677836418151855,-4.515455722808838,100,70.11836278782691,-5.29036808013916,-6.143308639526367,100,98.24057139654181,-3.545707941055298,-7.568138122558594,100,90.1348741559942,-2.3383755683898926,-4.5506768226623535,100,84.4361387478979,-4.983500480651856,-6.674544334411621,100,72.01659340342088,-4.526680946350098,-5.471965789794922,100,85.25854697459636,-4.201908588409424,-5.956933498382568
70,70,70,70,70,70,70,70,70,70,70,70,70,HumphreysBock_11_PPC,PPC,The friends next to the jet skis,are,is,100,75.48241051584121,-3.962515830993652,-5.087024688720703,100,83.2704024132129,-4.793652057647705,-6.398565769195557,100,69.64791154075117,-3.6216068267822266,-4.452194213867188,100,61.28404199877302,-4.997989654541016,-5.457257270812988,100,79.10494050383619,-5.222159385681152,-6.553421974182129,100,83.56800676936751,-5.839676856994629,-7.466107368469238,100,87.99291386512867,-5.340071201324463,-7.3318305015563965,100,85.51272403784691,-4.420146942138672,-6.1955413818359375,100,69.43295915572936,-5.961851119995117,-6.782290458679199,100,90.65942250179404,-4.902291297912598,-7.175033092498779,100,85.93551244951107,-5.330738544464111,-7.140682697296143,100,85.09535779096052,-5.72221565246582,-7.464315414428711,100,90.46787472275976,-6.024233818054199,-8.274560928344727,100,93.713046297157,-5.572238445281982,-8.273999214172363,100,94.43552578560104,-7.096309185028076,-9.927824020385742,0,49.95477200788005,-5.605652332305908,-5.6038432121276855,100,56.74366814487567,-4.705323219299316,-4.976723670959473,0,33.387555796056745,-5.486011981964111,-4.795303821563721,0,37.07465267006035,-5.094784736633301,-4.565769195556641,0,44.51036302390662,-5.520234107971191,-5.299759864807129,0,38.56084807999514,-5.337507724761963,-4.871697902679443,0,23.658443878169884,-6.103438377380371,-4.931941032409668,0,29.14957431746208,-5.70637321472168,-4.81824254989624,100,63.60194780762539,-4.689816951751709,-5.247945785522461,100,50.26101828925241,-6.054296493530273,-6.064737319946289,100,98.29230802845142,-3.345914840698242,-7.398717880249023,100,83.5304563055511,-2.5029141902923584,-4.126612663269043,100,88.62456394915053,-4.847816467285156,-6.900769233703613,100,74.63064106012004,-4.400973320007324,-5.479982376098633,100,88.4920857787282,-3.508345365524292,-5.548223495483398
71,71,71,71,71,71,71,71,71,71,71,71,71,HumphreysBock_11_PSC,PSC,The friends next to the jet ski,are,is,0,13.70552222048092,-8.960482597351074,-7.120515823364258,0,31.183151705279087,-9.276613235473633,-8.485042572021484,0,8.41552782654562,-9.72537326812744,-7.338190078735352,0,16.136578994832078,-10.522686004638672,-8.874585151672363,100,65.01486780586706,-7.789435386657715,-8.409128189086914,0,12.986455849215323,-9.276689529418944,-7.374532699584961,0,22.170000717651146,-7.813591003417969,-6.557804107666016,0,40.17545044456518,-6.17931079864502,-5.781150817871094,0,12.511950055936852,-8.992244720458984,-7.047426700592041,0,13.3577602972144,-7.247676372528076,-5.377986431121826,0,16.117281280192127,-8.256744384765625,-6.607216835021973,0,20.01234715660888,-7.633800029754639,-6.248277187347412,0,33.93559068017545,-8.007455825805664,-7.34128999710083,0,8.652647997516501,-9.153539657592772,-6.796735763549805,0,19.34959889874106,-10.845047950744627,-9.417595863342283,0,38.34139031686789,-7.0380048751831055,-6.56292200088501,0,44.39753034113755,-7.185546875,-6.960503101348877,0,1.3555063801859195,-8.445255279541016,-4.157907962799072,0,24.267916208644248,-6.7295823097229,-5.591535568237305,0,21.571015682219446,-8.723501205444336,-7.432658195495605,0,26.95078716344591,-6.518929958343506,-5.521809101104736,0,13.783529138710474,-7.427697658538818,-5.594310760498047,0,14.759861204290951,-7.918883323669434,-6.165322303771973,0,43.87401030060447,-5.801281929016113,-5.555005073547363,0,48.41266585178916,-5.908138275146484,-5.844623565673828,100,97.98275078193073,-3.202857494354248,-7.085914134979248,0,7.811709707452774,-9.158493995666504,-6.690284729003906,100,61.73157471934044,-5.829464912414551,-6.307635307312012,0,24.690147010555727,-6.071453094482422,-4.956246376037598,100,69.32180754917025,-5.697210311889648,-6.512417793273926
72,72,72,72,72,72,72,72,72,72,72,72,72,HumphreysBock_12_CPD,CPD,The boy scout troop scouts inside the tents,are,is,100,91.589314735654,-3.712123394012451,-6.099935054779053,100,84.56546187601629,-4.497889518737793,-6.198807716369629,100,92.45777875596796,-3.168144941329956,-5.674380302429199,100,75.10591379293771,-6.020096302032471,-7.124365329742432,100,72.31657271538053,-5.35080623626709,-6.311025619506836,100,77.05312306064006,-5.732648849487305,-6.943962097167969,100,83.53593636095202,-4.805886268615723,-6.429983139038086,100,64.56568298711908,-5.711355209350586,-6.311357498168945,100,54.61205361782452,-7.329977989196777,-7.514986038208008,100,79.53142848890579,-5.133120059967041,-6.490381717681885,100,88.23239368422743,-5.01459264755249,-7.029216289520264,100,77.81930131934153,-5.357487678527832,-6.612654685974121,100,58.112620886992126,-8.797188758850098,-9.124587059020996,100,89.24819273555849,-5.540356159210205,-7.656703472137451,100,90.01997257134062,-5.506386280059815,-7.705832004547119,0,21.98892913007757,-7.217793464660644,-5.951481819152832,0,36.91624885609411,-7.1030683517456055,-6.567256927490234,0,15.642093734550674,-7.716379642486572,-6.031276702880859,0,25.1310928125814,-8.134744644165039,-7.043111801147461,0,25.968462275102045,-7.404326438903809,-6.356718063354492,0,31.31860704272006,-8.415252685546875,-7.629986763000488,0,33.98937328369328,-8.082927703857422,-7.419159889221191,0,36.73143832477098,-7.9897613525390625,-7.446005821228027,0,40.67150362233825,-8.29477310180664,-7.917211055755615,0,37.61573000084461,-7.741792678833008,-7.235901832580566,100,93.83592005038236,-4.40061616897583,-7.123425006866455,100,79.8826929606898,-3.744948387145996,-5.123927116394043,100,88.16298326354554,-4.830306529998779,-6.83826208114624,100,69.51555834047748,-4.825777530670166,-5.650111675262451,100,92.3033829059182,-3.925340414047241,-6.409640312194824
73,73,73,73,73,73,73,73,73,73,73,73,73,HumphreysBock_12_CPC,CPC,The boy scout troop scouts outside the tents,are,is,100,70.16519919304149,-4.434447288513184,-5.289624214172363,100,85.73265674089576,-4.653627395629883,-6.446887969970703,100,79.1520494103695,-4.432170867919922,-5.7662858963012695,100,83.5854036173443,-5.436771869659424,-7.064469814300537,100,74.99963380153578,-4.702240943908691,-5.800833702087402,100,80.88949563803543,-6.881066799163818,-8.323912620544434,100,83.27951424777483,-5.198794841766357,-6.804362773895264,100,62.068605760019146,-6.008477210998535,-6.500938415527344,100,57.70825168651395,-7.328611373901367,-7.6394195556640625,100,81.69010157821275,-5.219910621643066,-6.715401649475098,100,92.82198047774558,-5.05827522277832,-7.6179351806640625,100,80.97712453923812,-5.019146919250488,-6.4676713943481445,100,62.61590032920851,-8.157602310180664,-8.673376083374023,100,86.28481991484729,-5.737751483917236,-7.576901912689209,100,93.65660409093306,-5.812250137329102,-8.504470825195312,0,28.00308158096584,-7.164412498474121,-6.220103740692139,0,41.74486562070848,-6.741392135620117,-6.408136367797852,0,17.87593781403516,-7.4138336181640625,-5.8890581130981445,0,20.970065530646263,-8.120997428894043,-6.794266700744629,0,29.9575135949116,-7.251684665679932,-6.402362823486328,0,26.242057139902364,-7.660727024078369,-6.627301692962647,0,28.383372873361434,-7.570271492004394,-6.644747734069824,0,43.75332746142897,-7.217990875244141,-6.966811656951904,0,45.60383214760662,-7.5897536277771,-7.413451671600342,0,22.18604081400654,-7.746739864349365,-6.49188232421875,100,91.99779233848656,-4.789505958557129,-7.231553077697754,100,79.40333189818129,-4.563055038452148,-5.912466049194336,100,90.59583809778266,-4.868199348449707,-7.133455276489258,100,75.70840546710956,-4.454758167266846,-5.591516971588135,100,93.75441051429684,-4.1377458572387695,-6.846549034118652
74,74,74,74,74,74,74,74,74,74,74,74,74,HumphreysBock_12_CSC,CSC,The boy scout troop scouts outside the tent,are,is,0,44.567701854350815,-5.075751304626465,-4.857598304748535,100,71.46982485481782,-4.24430513381958,-5.162618160247803,0,42.77227954570959,-5.266644477844238,-4.975496292114258,100,51.98605414908023,-6.537540912628174,-6.617024898529053,0,8.815646149959521,-7.363154888153076,-5.02679967880249,0,43.88363895693065,-8.297134399414062,-8.051248550415039,0,43.378001036856624,-6.636197566986084,-6.369752407073975,0,30.164603709814884,-7.148036956787109,-6.308565139770508,0,32.715461236007,-6.596316337585449,-5.87523365020752,0,40.28650876112612,-6.120826721191406,-5.727285385131836,100,58.87753005292345,-6.160231590270996,-6.519136428833008,100,53.60190509666853,-5.497654438018799,-5.641980648040772,0,34.25786214537324,-7.88622522354126,-7.234401226043701,0,34.69804738833585,-6.720758438110352,-6.0884199142456055,0,44.78139974983703,-6.8941497802734375,-6.684642791748047,0,28.00308158096584,-7.164412498474121,-6.220103740692139,0,41.74486562070848,-6.741392135620117,-6.408136367797852,0,17.87593781403516,-7.4138336181640625,-5.8890581130981445,0,20.970065530646263,-8.120997428894043,-6.794266700744629,0,29.9575135949116,-7.251684665679932,-6.402362823486328,0,26.242057139902364,-7.660727024078369,-6.627301692962647,0,28.383372873361434,-7.570271492004394,-6.644747734069824,0,43.75332746142897,-7.217990875244141,-6.966811656951904,0,45.60383214760662,-7.5897536277771,-7.413451671600342,0,22.18604081400654,-7.746739864349365,-6.49188232421875,100,72.07369613012892,-5.668673038482666,-6.616793155670166,0,23.912275067318767,-6.226144790649414,-5.068649768829346,100,50.596256599614605,-6.6259074211120605,-6.649758815765381,0,39.71401298146979,-5.4761271476745605,-5.058731555938721,100,59.65497522279968,-5.709043025970459,-6.100152492523193
75,75,75,75,75,75,75,75,75,75,75,75,75,HumphreysBock_12_PPD,PPD,The boy scout boy scouts inside the tents,are,is,100,84.91676479939778,-3.4138753414154053,-5.141963005065918,100,77.28104099893322,-5.297319889068604,-6.521568775177002,100,92.21550536910132,-3.6710081100463854,-6.143002510070801,100,59.81716865665197,-5.563408374786377,-5.96126127243042,100,67.3377120434567,-4.982165336608887,-5.70566463470459,100,66.56430149153252,-5.619133949279785,-6.30767822265625,100,76.0806187931283,-4.796449661254883,-5.953554153442383,100,58.62478322721205,-5.989316940307617,-6.33779239654541,100,50.57179819133005,-7.022701740264893,-7.04557466506958,100,79.21360893190565,-4.549882888793945,-5.88773250579834,100,82.76810314022207,-5.08067798614502,-6.649958610534668,100,75.50351275493593,-5.377347946166992,-6.502997398376465,0,47.34510963413259,-8.02725601196289,-7.920960426330566,100,81.70306441406277,-5.680877208709717,-7.177235126495361,100,87.62070651680014,-5.4750518798828125,-7.43204402923584,0,21.94116504392005,-7.338876247406006,-6.069777965545654,0,39.243505585637855,-6.817068099975586,-6.379980087280273,0,18.976115356623577,-7.5542802810668945,-6.102717399597168,0,31.606325553719184,-7.315585136413574,-6.543662071228027,0,12.861446494526014,-7.523957252502441,-5.610692024230957,0,24.145384275849267,-8.320270538330078,-7.1755452156066895,0,32.14509511358751,-7.826632022857666,-7.079520225524902,0,33.30811867548032,-7.889094352722168,-7.194812297821045,0,43.41216759145096,-7.821268558502197,-7.556214332580566,0,34.73230530415672,-7.527577877044678,-6.896750926971436,100,87.899104472906,-4.310965538024902,-6.293875694274902,100,77.48293985470067,-3.9000229835510254,-5.135807514190674,100,80.93875258863615,-4.754927635192871,-6.200963020324707,100,68.68684931295796,-4.250456809997559,-5.035976409912109,100,89.14850447455058,-3.4397881031036377,-5.545788764953613
